"business_id","score","date","description","type"
"25EAA830-3048-9838-60E9B709226EA406","91","20140902","","routine"
"527555","91.5","20140903","","routine"
"527791","90","20140902","","routine"
"528004","90","20140902","","routine"
"B1BCAD9F-1422-201B-1989A09AA111363B","92","20140902","","routine"
"B2D84194-E375-84CE-2900B754AB4777C5","93","20140905","","routine"
"BAB062B0-A12D-8E7B-2408B13CF230BA17","100","20140904","","followup"
"10AAB7A0-568B-ED86-1C7A14F3077A78C9","94","20140905","","routine"
"493872","94","20140902","","routine"
"496566","93.5","20140903","","routine"
"496700","94.5","20140904","","routine"
"496789","94.5","20140813","","routine"
"502022","93.5","20140906","","routine"
"8378618D-B2EF-2689-30161F1FDDA2D2D8","94","20140904","","routine"
"E31FAC93-D72A-B3A5-E3D9B5471D0CC605","94.5","20140904","","routine"
"008A6B72-E823-5930-B24407ED48C781C8","96","20140903","","routine"
"33774D10-FF4F-13D9-F1A45B62EC48324D","95","20140905","","routine"
"496200","95","20140902","","routine"
"498761","96","20140902","","routine"
"499940","95","20140829","","routine"
"500733","96","20140904","","routine"
"816AF65B-D6FD-22C4-2F71643CD152FACE","95","20140902","","routine"
"85DDEAB2-C05E-535B-A456A7ADFD0FE305","96","20140902","","routine"
"8D71C1CC-C592-2A12-C5337491D090F761","96","20140904","","routine"
"8E67A5F3-04C6-F871-5AEFE1FD54DD09AD","95","20140902","","routine"
"CA080C5B-D60E-9690-F3C7A4F7A4624559","95.5","20140905","","routine"
"F1F252C0-1422-201B-19E391A3A54D28B1","95.5","20140905","","routine"
"F8AC1889-D806-494F-78AFF3206E1352D8","95","20140903","","routine"
"F9AC9635-F6F0-55FC-2345136B10105603","95.5","20140902","","routine"
"501914","96.5","20140902","","routine"
"53A8555A-FB38-0422-93EA972B6CDDA03E","97","20140829","","routine"
"A2FD5E71-B8A2-9479-C256D3BCD5931D7A","97","20140904","","routine"
"A751E7BD-E548-EDA8-0663BADBEB633173","96.5","20140902","","followup"
"B6B0BA5D-3048-94EE-98478BD231A27421","97","20140902","","routine"
"C5CF55F2-A30C-9615-AA30108819C30823","96.5","20140904","","routine"
"1344DC55-CF8A-11E1-BBB3CD48D7E7DB5B","98","20140905","","routine"
"1C1AC4AC-FB21-B603-36887D3CC614C646","98","20140904","","routine"
"229243AD-BDB1-D108-8B281A24E6E770AC","98","20140903","","routine"
"500823","97.5","20140905","","followup"
"1BB07407-A836-EFEE-A056BB0158D7DE1E","98.5","20140903","","routine"
"499692","98.5","20140905","","routine"
"5CF21C83-F43A-3004-FAD7942113140BFF","99","20140904","","routine"
"6A78579C-F36A-3A07-9693649D09763B19","98.5","20140904","","routine"
"6F739131-CB8F-0BC1-044BAB3B2236A132","99.5","20140905","","routine"
"7D2C5E30-1422-201B-193177EC5CA6B742","99","20140904","","routine"
"89FAA9F8-D3D0-4FF8-EC8F29193DAFE4A0","99","20140904","","routine"
"9F3C3070-3048-94EE-98DAF31665C590B2","98.5","20140902","","routine"
"B77E5A68-3048-983B-2632368053E9D43C","98.5","20140905","","routine"
"11056374-899F-A798-6087829993B5179F","85.5","20140905","","routine"
"165CCE00-EC65-1522-3527107131974260","92.5","20140908","","routine"
"494791","","20140910","","routine"
"494864","93","20140909","","routine"
"4B835715-9739-E234-4E1A2DC210F7C10C","93.5","20140911","","routine"
"501259","93.5","20140911","","routine"
"BA7F73B3-B030-5916-C4387364BCCF721F","94.5","20140910","","routine"
"E94A4585-C067-E085-076BBF369451C2C8","94.5","20140910","","routine"
"498771","93","20140910","","routine"
"501619","91.5","20140912","","routine"
"501639","86","20140909","","routine"
"824DBEFA-CE9B-5D1A-3639B845E317C81E","93","20140910","","routine"
"9985A1EC-1496-7241-925B1496DDDB6F6D","90","20140911","","followup"
"A68E18F3-3048-983B-268AF1AB907E2B1D","84","20140911","","routine"
"EAC70ABE-C00C-1791-BC0EB43A4E1F54C7","91","20140905","","routine"
"FB82EC34-CD86-9276-FBA4D690AE7E3D34","90.5","20140909","","routine"
"10059478-C540-1703-0F2CFAA3AD7FFDD8","94","20140910","","routine"
"18458149-7493-BBCB-6A17112888BF6319","93.5","20140908","","routine"
"494865","94","20140909","","routine"
"498603","94","20140909","","routine"
"EF9E158F-E71D-523D-6634D299D2AA2DA0","94.5","20140909","","routine"
"0602A9F6-C40F-A0C9-46C8CFDD00DA960D","95.5","20140912","","routine"
"12181BF3-E7D2-14C8-0862573E7432ACC7","95","20140909","","routine"
"494954","95","20140912","","routine"
"496632","95.5","20140905","","routine"
"497266","95","20140909","","routine"
"5CA32AF8-12DC-8A8D-B7F011B81F2412F5","95","20140908","","routine"
"E7F680FA-3048-98E5-1A5ABF35C0DF8905","95","20140912","","routine"
"13447CB9-173A-16EC-D4AA19A5846F4252","96.5","20140908","","routine"
"19A00F33-964E-F469-F6D8426ED0A947E1","96.5","20140912","","routine"
"1FF2514A-E49C-E32E-C0DF49DC3C2FE546","97","20140910","","routine"
"495069","97","20140910","","routine"
"496522","97","20140908","","routine"
"497764","97","20140911","","routine"
"500534","96.5","20140908","","routine"
"527355","96.5","20140908","","routine"
"676B2989-93D0-2F16-49FDFC6A9C67625C","95","20140911","","routine"
"6ABFDD5F-131F-1770-9961176B5EA12E58","95.5","20140911","","routine"
"8CA7457B-F341-3BBC-8391B113CDB416E1","95","20140909","","routine"
"B2D42C78-D61C-1CE8-AFFF54D3707CE126","96","20140908","","routine"
"B7107429-91E1-528C-B168766E2757B23F","95","20140905","","routine"
"DEBAF351-1422-201B-198DBD08BE836029","96","20140910","","routine"
"DF16D327-1422-201B-19C5305ECBAAA208","95.5","20140905","","routine"
"527499","96.5","20140912","","routine"
"6E8B6631-6404-7B32-F038785A53A78B3E","97","20140910","","routine"
"804AC9B6-B42E-6311-B5E41F735E5B20EC","97","20140909","","routine"
"918FFC45-0E86-D510-E0E0538112166958","97","20140911","","routine"
"F215DE9A-1422-201B-19801008E496402E","97","20140910","","routine"
"192ABB8A-A351-57EB-594FCCE18892A564","98","20140908","","routine"
"3B69FF9E-BC6C-822F-E9A09A4806C07E23","97.5","20140910","","routine"
"495454","98","20140912","","routine"
"496298","97.5","20140912","","routine"
"498095","97.5","20140911","","routine"
"499712","97.5","20140909","","routine"
"500257","97.5","20140909","","routine"
"500747","98","20140908","","routine"
"6EA3E3E6-3048-94EE-98445AF2BC3E8080","98","20140911","","routine"
"777AAECB-A9EF-B557-3E47BE92C668FEC7","97.5","20140909","","routine"
"78B3D1B2-B4ED-8C38-0BBCB78311A84278","97.5","20140911","","routine"
"7AEBF9FE-B57E-25A9-563C252EB604A760","98","20140910","","routine"
"AB3AF8C1-3048-98E5-1A33D6763208E09C","97.5","20140911","","routine"
"B8DC30D4-A205-3859-A8D61D500716D66D","98","20140911","","routine"
"FA31E18A-A28D-DF30-726C2583F3652C08","97.5","20140910","","routine"
"FFDDDE34-A77E-D142-07EF41B212A679BF","98","20140909","","routine"
"194B6619-1014-8C9B-876412C4C14823C6","98.5","20140911","","routine"
"6FBAD1A0-12EC-159B-0D288C042C07B40C","99","20140909","","routine"
"85D1F1BA-E94D-FBF4-436ACBE890A4D817","99.5","20140909","","routine"
"8E94A9C9-C0AA-4EC2-2869EE8D6402F563","98.5","20140911","","routine"
"AD9C0BB9-EF9F-12BF-4E1E590264249550","99","20140909","","routine"
"F4092472-1089-15AD-215E768A1F694EE5","99","20140905","","routine"
"13E63639-13DF-13EB-F1A0679523BCA5CF","91.5","20140917","","routine"
"14C209AC-794A-10A6-FA1F71D149FDA222","92","20140915","","routine"
"19E33663-1714-195A-D8E0691F204EE70B","92.5","20140918","","followup"
"261FC051-CFF5-1C8A-E0B8A0246DC5D440","92","20140918","","followup"
"313A27C7-0212-F222-A47772571A24DAF6","91.5","20140915","","routine"
"3AD2A58F-97B8-AC12-F96F04F971A6A6FA","90.5","20140917","","routine"
"495532","100","20140915","","routine"
"495541","87.5","20140918","","routine"
"4E8BC2B5-DBA4-E769-A10C72259BBDA23B","91.5","20140915","","routine"
"501827","87.5","20140918","","routine"
"506B26DF-F5A3-5F11-179B3649B36109D3","92.5","20140915","","routine"
"59A1F717-F66F-4C98-15299D2C5E1C7D2B","91","20140916","","routine"
"72584256-B897-4B95-0BC0C34F686A4E5E","92.5","20140919","","routine"
"780E9266-D27D-123D-F43A15EB6A67F99B","91.5","20140918","","routine"
"8AB9D76B-07F9-71EE-1437B87A7A68029B","91.5","20140915","","routine"
"9711E454-DF9E-8A93-B12A486CF9E69836","93","20140918","","routine"
"99CB99EA-F3D4-6CDC-DCC9982F2125DCCC","92.5","20140915","","routine"
"C211EDF3-12E4-11A1-326BC912D9331E7E","80.5","20140919","","routine"
"D0233527-AF0E-8967-5D46C880E28F1113","92","20140915","","routine"
"501176","93.5","20140918","","routine"
"527172","93.5","20140916","","routine"
"65F92364-BD97-951A-B471BD1A3FC7E1A4","94","20140915","","routine"
"B5DA1649-3048-94EE-98A4ED10B4285F03","93.5","20140917","","routine"
"E768D9D0-E273-A23D-1BC527FB6C1EF9D5","94","20140917","","routine"
"05781571-D58F-1EE2-DB40597F49D3EEEB","95.5","20140918","","routine"
"09CD5F39-BB6A-3A29-5521E52514E45641","95","20140918","","routine"
"148CB5A0-8AAE-CB73-BE4088169D28E07A","96","20140917","","routine"
"1853491A-187D-1482-A40616E28D88F9E3","95","20140916","","routine"
"1DE6FB9E-3048-983B-267D9BECA1ED6162","96","20140917","","routine"
"495438","95","20140918","","routine"
"498023","95","20140918","","routine"
"498537","95.5","20140915","","routine"
"527675","95","20140915","","routine"
"6B88F414-0367-D2D1-16671570D92213A2","96","20140916","","routine"
"BBBA473D-CDB1-3409-F7EF940B29C19ADA","95","20140918","","routine"
"BF42895E-ABC2-FBDC-59F19E6795E9181E","95.5","20140918","","routine"
"C03F831F-BEB3-8F19-FB13143FE72C7271","96","20140917","","routine"
"EEB7C2E7-E2A7-151A-667EFA1E0AB085B0","95.5","20140918","","routine"
"F48B42F0-EE9D-5ED4-066FC1E658FD99E1","96","20140918","","routine"
"496560","96.5","20140917","","routine"
"496841","96.5","20140917","","routine"
"499891","96.5","20140916","","routine"
"500562","96.5","20140917","","routine"
"503BEC02-AF04-1EDC-E8D857D31491AD5B","97","20140917","","routine"
"5081EFD3-D713-42DB-F1166425DEDF9D97","96.5","20140916","","routine"
"8BB57044-F8C9-D8F4-C85CE452E2F63FE3","97","20140916","","routine"
"9103E6CB-10BF-14FA-4C45BBD5AAF913B0","97","20140918","","routine"
"BA924BE0-99F4-5DBE-0C963B9FF9B3FA51","97","20140917","","routine"
"04EDD59D-EE66-E1B1-0B60F2C425C9662E","97.5","20140917","","routine"
"11CB05FB-BE0E-A9E2-6BD99AC14041D1A0","98","20140917","","routine"
"159E2AEF-686E-B827-2288D3C90428D3DC","97.5","20140916","","routine"
"25F9D1A8-0345-8EDB-BE437A15AA4AB0B9","97.5","20140916","","routine"
"49C7C6F3-3048-94EE-989CDD5C607FAAF4","97.5","20140919","","routine"
"500674","97.5","20140917","","routine"
"6BFD8ED4-B7C2-2D6F-49E4F2FEFB48045A","97.5","20140919","","routine"
"817E2F7B-5322-1469-E56F75490BB37BEF","97.5","20140917","","routine"
"CC63C3B4-EB07-CE66-599577B25D72BE38","98","20140919","","routine"
"E54A4020-FAA2-F2A4-1940269F358FFC95","97.5","20140919","","routine"
"2C982E49-ED53-0DD6-74B60CC60602984A","98.5","20140918","","routine"
"496150","99","20140919","","routine"
"497805","98.5","20140919","","routine"
"498239","98.5","20140918","","routine"
"498670","99.5","20140916","","routine"
"498688","99","20140911","","routine"
"498706","98.5","20140917","","routine"
"501196","99","20140916","","routine"
"A4A90ED6-FBFC-9945-71254AF0E78EFB94","99","20140916","","routine"
"B11D7AEF-049A-6A41-EB8928C7BC4055E7","99","20140918","","routine"
"CC90A04F-8128-1002-F5FBFF69EA9CC76E","98.5","20140916","","routine"
"D78700C4-3048-9838-FC5348905D91821E","99","20140917","","routine"
"F234B1F1-D717-B83F-351CBEADDDADB4CB","99","20140918","","routine"
"1A52B87C-DFA9-1358-D5EDBFDA02ED9DAF","92","20140925","","routine"
"3E488BE4-EA58-EBB5-0F1B2A6C024A1D18","90","20140924","","routine"
"419B9495-3048-98E7-04B94981720F4DCA","90.5","20140925","","routine"
"494755","90","20140916","","routine"
"503777","90.5","20140924","","routine"
"94087EC1-F074-A22A-5746E187160A9B24","100","20140924","","routine"
"A5ECA7CE-8B14-4679-AA396FCEF4B25E88","90.5","20140928","","routine"
"10CCCF7C-1447-1195-3E3A106F4313A94F","94","20140922","","routine"
"B599B695-1265-D986-C22EFB03BC3B4599","82.5","20140926","","routine"
"B624668B-3048-94EE-98C7D658A4310CAA","90.5","20140922","","routine"
"BAF57704-1422-201B-194EA2F8D7034481","86.5","20140922","","routine"
"150EA5ED-12F2-6963-90D78E16A6C95A8E","93.5","20140925","","routine"
"1562A008-BC4E-14A7-13BA1A7822AB2960","93","20140925","","routine"
"3E55D37D-93A8-7497-18BDD860E97D0761","93.5","20140923","","routine"
"497243","94.5","20140922","","routine"
"500163","94.5","20140919","","routine"
"500358","94.5","20140926","","routine"
"CCD3539B-164D-6AEA-89D57A10C5F91224","94.5","20140928","","routine"
"EF98C924-AADB-C935-DC0581F21EC0164B","94.5","20140925","","routine"
"12F1400E-9F85-E811-FE4BF2142DB73174","95","20140925","","routine"
"18FDD2FC-F987-52A9-22F3F8D75B107E7F","95","20140923","","routine"
"496260","95","20140924","","routine"
"496586","95.5","20140924","","routine"
"496694","95","20140926","","routine"
"496787","95","20140924","","routine"
"497067","96","20140925","","routine"
"498237","96","20140923","","routine"
"498501","96","20140923","","routine"
"499844","96","20140924","","routine"
"500896","95","20140922","","routine"
"504149","95.5","20140923","","routine"
"6F2B88B2-9213-1B4F-8C12D9D1FC92B4E1","95.5","20140919","","routine"
"7C44E9C3-BAE7-BF5C-65A6A2E9433CB101","95.5","20140922","","routine"
"95EDE32C-F2D8-E9DD-AAA9146E7BBC679C","96","20140925","","routine"
"A929ED30-083A-A126-EBACEC0A31D87980","96","20140925","","routine"
"DEF80C17-D7B6-8283-BA9D5F676CE1CFC1","96","20140922","","routine"
"EAE70E0B-9CBA-B697-8CA469BE81743C09","95","20140922","","routine"
"22DCAC10-C327-C89A-BA8A9B9BB8F227D0","97","20140923","","routine"
"3A6F9D88-9871-081F-42CC44322E31CEBA","96.5","20140926","","routine"
"501573","96.5","20140922","","routine"
"568DB08D-149A-11B7-94CF123B39527CC7","96.5","20140922","","routine"
"6EB6B3E6-3048-94EE-98E974FAEFE0D748","97","20140924","","routine"
"899EBB8A-A096-0E13-14A120299C9C87F1","97","20140922","","routine"
"05008F2F-FCE8-88F4-5F095F39D806CD3D","98","20140923","","routine"
"0B61CA48-DE79-9641-365232D17ECEDF22","97.5","20140923","","routine"
"144BBB6A-1098-124F-E31114C42F37FFB8","98","20140919","","routine"
"498419","98","20140924","","routine"
"498654","98","20140922","","routine"
"498704","97.5","20140926","","routine"
"6F9D4574-E5C6-8932-88E5CCC6D5FC1BDD","98","20140925","","routine"
"DEF00929-1422-201B-19D3206B4888482D","98","20140924","","routine"
"EF8098DD-DB15-C3A9-D86E18A52E4233BA","98","20140925","","routine"
"1EF52516-3048-98E1-5C8739B343C81627","99.5","20140926","","routine"
"243C8CC5-C837-72D1-933309F193C668A3","98.5","20140924","","routine"
"B86757BB-05A4-5BB3-53C1B20CCF59D6F6","98.5","20140923","","routine"
"D5671811-107A-DD58-49ED996FCCC079C8","98.5","20140924","","routine"
"F46A93E2-3048-9838-602CDFE975F10910","98.5","20140924","","routine"
"03D87387-B1D6-0FC2-D98EF338C873D571","90","20141001","","routine"
"05FC4828-D045-412A-668B9DA54E40F115","92.5","20141006","","routine"
"3BB6CC45-A042-719B-DBF4066B73CEC243","92","20141003","","routine"
"496619","86","20141002","","routine"
"497069","92.5","20141006","","routine"
"500846","100","20141002","","routine"
"501639","90.5","20141003","","routine"
"508972","92","20140930","","routine"
"512649","92.5","20140928","","routine"
"9F68B125-3048-94EE-9857BF4A926C03D8","90","20141003","","routine"
"A04BE684-3048-98E5-1A8B00C558F82751","90","20140930","","routine"
"AA8A658B-3048-9838-FCA5A930A8E82BA2","91","20140930","","routine"
"B1DD9A31-F701-0EAC-325DA4FE9A673FB7","92","20140930","","routine"
"B2F62BE9-A016-A862-E05B7E3CF276BB86","91","20141002","","routine"
"E237CE85-BD32-AFDF-C3697AE13159AC92","91.5","20141007","","routine"
"11056374-899F-A798-6087829993B5179F","93.5","20141007","","followup"
"110E1E5C-A811-A68A-34B211CA88A71F77","93","20141007","","routine"
"1261A27C-74C9-58B7-FB57ABED4608E338","94.5","20141002","","routine"
"18B7EE65-8FAD-B170-F227734F3943FDDC","93","20140929","","routine"
"2BD9937F-B211-0153-F8245FA6850A6D85","94.5","20141007","","routine"
"498155","93.5","20141003","","routine"
"501102","93","20141003","","routine"
"501805","94.5","20140930","","routine"
"501827","94.5","20141001","","followup"
"502017","94","20141007","","routine"
"504166","93.5","20141006","","routine"
"6C064361-FF61-3476-9C44B5A27F2E4B05","93","20141007","","routine"
"71FEEBC7-14D8-61EA-BD6A90418372F656","94.5","20140929","","routine"
"747D3330-EB03-1FF6-C535EFF92E74E48E","94.5","20141002","","routine"
"942798F2-CC87-D729-CDDA8402879CCD93","94.5","20140929","","routine"
"9B2ECF65-E3EC-15F0-A13F17CA8465329D","94","20141003","","routine"
"9D62FF17-1422-201B-19E1B743376A6564","93","20140930","","routine"
"F345BEF2-3048-9838-60C966909846850C","93.5","20141002","","routine"
"23377137-FE5B-25B8-95014EBB2B647681","95.5","20141002","","routine"
"23B35F51-D2BB-C01D-18F3EDE60D69640F","95","20140929","","routine"
"28FC0E9B-BB87-FE44-52FFC635A4FC8A1C","95","20140928","","routine"
"305E6242-A533-9B34-84D5E2CBEE3570BA","95","20141007","","routine"
"494971","95","20140929","","routine"
"494978","95.5","20141006","","routine"
"499757","95.5","20141006","","routine"
"503952","95","20140930","","routine"
"559EB0CA-1422-201B-194148E8D80DE74B","95","20141001","","routine"
"710A804A-CBC6-9543-9E80D2E749391183","95","20140929","","routine"
"89E3D9A3-DA5A-CA50-272710460A8CEAFD","95","20141002","","routine"
"A1F4645C-F13D-4FBF-9533B3F65242AB1F","95.5","20141003","","routine"
"495259","98","20140926","","routine"
"495524","98","20141007","","routine"
"4CB74918-3048-94EE-98A3874374B81EE3","98","20140929","","routine"
"500905","98","20140929","","routine"
"501134","98","20140930","","routine"
"5133DCF2-04B5-55F3-98CF917D6654B8CA","97.5","20140930","","routine"
"1503B55F-13D6-9AF4-69B61332546E123C","96","20140929","","routine"
"18FA02FE-FB48-91F4-3AA518C51D19516A","96","20141002","","routine"
"1E357FCB-03C0-7F53-F3B58E566E2E686C","97","20140929","","routine"
"3FEE2232-9833-EE28-47E822BF4250B4EE","96","20141007","","routine"
"406A4230-A92F-995B-97DEE540BEACB05A","97","20140909","","routine"
"495296","96.5","20140926","","routine"
"495327","96","20140930","","routine"
"497911","96.5","20140926","","routine"
"499641","97","20141006","","routine"
"501649","96","20141002","","routine"
"503937","97","20141003","","routine"
"508968","96","20140925","","routine"
"55DBD231-D9A0-5523-D85B0ED36BE709AF","96","20140929","","routine"
"5B68390E-FBB0-E44D-EE18BE1AD6AFAC38","96","20140929","","routine"
"812578E2-13D4-D73C-EC0E12792E47A294","96","20140930","","routine"
"A51DFB2F-FC70-3FD0-32A1E7BF59E5D4E5","97","20140930","","routine"
"AE489067-0030-DBAF-E931C9B5080750D5","96","20140930","","routine"
"AFDBE0BA-3048-98E5-1AA9909C5729B7BD","96.5","20141007","","routine"
"C689130C-0FC2-13F2-AD6F2648753473DF","96.5","20141006","","routine"
"D37DE0F4-FB5D-6A9A-BF9C6645BED54268","97","20141007","","routine"
"E811B72A-3048-98E5-1AD09DCBAC450B32","96","20141001","","routine"
"494818","90","20141009","","routine"
"496898","91.5","20141009","","routine"
"B6BAC401-BAA3-10FA-0795B50CBCD56A1B","86.5","20141009","","routine"
"588EFD39-A473-1B9F-0E5AF1AADDDC7A83","98","20141002","","routine"
